skill_enchant_charge_begin	group_item=98232	exp_grade={{0;10000;10000};{1;2250;3000000};{2;750;3000000};{3;450;3000000};{4;11;3000000}}	commission_item_id=57	group_id=1	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=102286	exp_grade={{1;300000;3000000};{2;50000;3000000};{3;28000;3000000};{4;700;3000000}}	commission_item_id=57	group_id=4	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=102287	exp_grade={{1;300000;3000000};{2;50000;3000000};{3;28000;3000000};{4;700;3000000}}	commission_item_id=57	group_id=4	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=102512	exp_grade={{1;300000;3000000};{2;50000;3000000};{3;28000;3000000};{4;700;3000000}}	commission_item_id=57	group_id=4	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=102468	exp_grade={{1;300000;3000000};{2;50000;3000000};{3;28000;3000000};{4;700;3000000}}	commission_item_id=57	group_id=4	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=102469	exp_grade={{1;300000;3000000};{2;50000;3000000};{3;28000;3000000};{4;700;3000000}}	commission_item_id=57	group_id=4	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=102470	exp_grade={{1;300000;3000000};{2;50000;3000000};{3;28000;3000000};{4;700;3000000}}	commission_item_id=57	group_id=4	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=102471	exp_grade={{1;300000;3000000};{2;50000;3000000};{3;28000;3000000};{4;700;3000000}}	commission_item_id=57	group_id=4	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=102513	exp_grade={{1;300000;3000000};{2;50000;3000000};{3;28000;3000000};{4;700;3000000}}	commission_item_id=57	group_id=4	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=102480	exp_grade={{1;300000;3000000};{2;50000;3000000};{3;28000;3000000};{4;700;3000000}}	commission_item_id=57	group_id=4	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=102481	exp_grade={{1;300000;3000000};{2;50000;3000000};{3;28000;3000000};{4;700;3000000}}	commission_item_id=57	group_id=4	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=102482	exp_grade={{1;300000;3000000};{2;50000;3000000};{3;28000;3000000};{4;700;3000000}}	commission_item_id=57	group_id=4	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=102483	exp_grade={{1;300000;3000000};{2;50000;3000000};{3;28000;3000000};{4;700;3000000}}	commission_item_id=57	group_id=4	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=102947	exp_grade={{1;300000;3000000};{2;50000;3000000};{3;28000;3000000};{4;700;3000000}}	commission_item_id=57	group_id=4	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=102952	exp_grade={{1;300000;3000000};{2;50000;3000000};{3;28000;3000000};{4;700;3000000}}	commission_item_id=57	group_id=4	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=102948	exp_grade={{1;300000;3000000};{2;50000;3000000};{3;28000;3000000};{4;700;3000000}}	commission_item_id=57	group_id=4	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=102953	exp_grade={{1;300000;3000000};{2;50000;3000000};{3;28000;3000000};{4;700;3000000}}	commission_item_id=57	group_id=4	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=102995	exp_grade={{1;300000;3000000};{2;50000;3000000};{3;28000;3000000};{4;700;3000000}}	commission_item_id=57	group_id=4	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=102996	exp_grade={{1;300000;3000000};{2;50000;3000000};{3;28000;3000000};{4;700;3000000}}	commission_item_id=57	group_id=4	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=102997	exp_grade={{1;300000;3000000};{2;50000;3000000};{3;28000;3000000};{4;700;3000000}}	commission_item_id=57	group_id=4	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=102998	exp_grade={{1;300000;3000000};{2;50000;3000000};{3;28000;3000000};{4;700;3000000}}	commission_item_id=57	group_id=4	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=103011	exp_grade={{1;300000;3000000};{2;50000;3000000};{3;28000;3000000};{4;700;3000000}}	commission_item_id=57	group_id=4	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=103012	exp_grade={{1;300000;3000000};{2;50000;3000000};{3;28000;3000000};{4;700;3000000}}	commission_item_id=57	group_id=4	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=103013	exp_grade={{1;300000;3000000};{2;50000;3000000};{3;28000;3000000};{4;700;3000000}}	commission_item_id=57	group_id=4	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=103014	exp_grade={{1;300000;3000000};{2;50000;3000000};{3;28000;3000000};{4;700;3000000}}	commission_item_id=57	group_id=4	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=103136	exp_grade={{1;300000;3000000};{2;50000;3000000};{3;28000;3000000};{4;700;3000000}}	commission_item_id=57	group_id=4	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=103137	exp_grade={{1;300000;3000000};{2;50000;3000000};{3;28000;3000000};{4;700;3000000}}	commission_item_id=57	group_id=4	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96955	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97071	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97122	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97176	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=98131	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97803	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=102740	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97802	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96278	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96277	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97746	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97745	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96276	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96275	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96282	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96281	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96280	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96279	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97331	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97321	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97336	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97326	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97332	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97322	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97337	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97327	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97115	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97107	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97118	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97110	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97113	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97105	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=95865	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=95857	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=95868	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=95860	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=95866	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=95858	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=95867	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=95859	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96053	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96039	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97474	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97473	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=95500	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=91944	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=95501	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=91945	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=95498	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=91942	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=95499	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=91943	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97462	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97461	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97458	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97457	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97470	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97469	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96676	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96664	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96675	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96663	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96674	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96662	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=95561	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=94806	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96895	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96881	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96897	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96883	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96890	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96876	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96899	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96885	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96898	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96884	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96896	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96882	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97857	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97843	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97855	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97841	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97853	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97839	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=95524	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=94319	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=95525	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=94320	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=95358	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=95357	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=95364	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=95363	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=95655	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=95654	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=95360	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=95359	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97046	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97041	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97045	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97040	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97198	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97189	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97199	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=97190	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96061	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96047	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96060	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96046	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96063	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96050	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96056	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96042	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96059	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96045	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96062	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96048	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96064	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=96049	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=95549	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=94506	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=95556	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=94672	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=95559	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
skill_enchant_charge_begin	group_item=94675	exp_grade={{2;300000;3000000};{3;90000;3000000};{4;2200;3000000}}	commission_item_id=57	group_id=5	target_level=0	skill_enchant_charge_end
